51380037149,eda,235,54
51380057401,feb,280,105
51380057470,gba,206,8
51380057641,cea,161,69
51380073916,age,72,546
51380098863,bfd,83,123
51380103989,ded,53,8
51380116345,fac,258,132
51380117077,egc,50,181
51380128768,cgg,263,220
51380130827,gec,177,155
51380133463,ebf,223,131
51380148775,abd,146,125
51380206995,ebg,28,221
51380218982,gce,276,95
51380221743,caf,237,85
51380246199,cfa,215,385
51380280979,eee,253,142
51380283310,dcd,17,68
51380322931,baf,265,54
51380352107,dbf,55,56
51380377784,eaa,67,84
51380383742,efc,18,171
51380390072,ggd,299,14
51380408464,ceg,274,83
51380409340,gbe,182,173
51380454412,baa,210,110
51380456983,bbb,97,54
51380468225,cac,213,170
51380473083,adb,187,19
51380507746,eff,244,147
51380547392,aad,262,46
51380565251,cba,207,160
51380578434,ecf,216,119
51380585465,cbc,176,68
51380591924,beb,72,96
51380595014,cda,64,136
51380599794,adc,250,52
51380615377,ade,44,239
51380620904,ffb,13,373
51380631672,agb,94,196
51380632048,deb,162,316
51380651986,geb,94,120
51380661844,efb,150,162
51380679708,dce,257,36
51380688971,ffe,107,14
51380716017,cdd,33,111
51380731076,ddd,156,380
51380734925,cgf,48,77
51380738693,abg,230,145
51380767132,ceb,150,316
51380769489,efe,80,189
51380774300,gcb,15,168
51380786126,gca,225,188
51380787214,fgd,138,57
51380793257,abf,137,28
51380807966,agg,130,13
51380811764,ggb,132,155
51380815440,cca,35,42
51380825414,bce,249,174
51380837126,gab,20,55
51380839733,dab,244,397
51380839815,bea,120,161
51380861220,ebe,79,318
51380871403,eef,235,128
51380886524,afd,132,61
51380889129,efd,51,156
51380897759,dbg,236,301
51380912957,fdc,239,178
51380987762,dbc,94,226
51380993350,dag,25,36
51380996528,geg,11,104
51381014116,cdc,159,13
51381049025,ggd,192,11
51381068426,fcc,263,20
51381071255,fbg,257,135
51381100603,afa,220,396
51381108385,def,104,135
51381122938,cgf,201,81
51381134938,gee,192,40
51381135055,dfb,6,26
51381136348,abf,278,33
51381146441,gec,116,184
51381157141,fef,119,54
51381157676,fcf,140,68
51381168416,ccd,118,138
51381196505,aeg,221,281
51381205751,dac,58,5
51381230991,fbf,235,129
51381233351,deb,228,312
51381233652,abc,78,324
51381255904,eab,35,195
51381262410,eff,174,133
51381265822,cdb,182,98
51381313041,bec,268,142
51381332229,gaa,248,196
51381338124,dcg,19,108
51381341211,cab,52,168
51381343979,fag,235,247
51381359792,gdc,20,209
51381376449,faf,196,96
51381398911,ddc,13,154
51381408434,adg,39,20
51381426032,bbe,108,141
51381454504,gcf,30,228
51381461419,dca,136,462
51381461778,fff,174,163
51381471073,fda,252,130
51381476957,beb,143,112
51381479825,abg,174,149
51381489293,dbb,76,52
51381491140,acg,142,127
51381583158,bga,254,91
51381616172,dfd,105,380
51381652125,fdc,68,154
51381674367,bga,84,96
51381678563,ddb,63,148
51381708951,adf,291,288
51381718153,eed,11,11
51381719433,fad,218,8
51381723262,bce,250,194
51381739369,eaf,229,33
51381740629,fdd,239,253
51381749674,eea,237,74
51381769276,ada,58,43
51381805402,dgg,163,50
51381815660,ddc,238,137
51381819253,fcd,84,74
51381837026,ffe,103,16
51381837171,dbg,23,240
51381872394,cga,255,46
51381889557,dab,207,365
51381911009,abb,106,67
51381924861,aea,92,193
51381942187,efa,26,49
51381953304,fcg,275,143
51381971340,acb,216,65
51381973548,ebb,27,102
51381974726,fdg,69,352
51381982248,cge,227,5
51381991847,afb,100,115
51382068507,bab,53,24
51382101963,bab,278,20
51382105901,ceb,199,366
51382106146,gff,239,36
51382128167,gec,267,202
51382131011,gac,193,166
51382133351,agf,101,61
51382139803,eeb,246,102
51382139808,add,71,190
51382158822,bda,162,58
51382190064,fbf,135,123
51382192169,cbd,128,120
51382209791,bde,145,296
51382246418,dea,266,216
51382253823,ebe,259,324
51382277420,dde,206,20
51382299221,ccd,60,114
51382311747,dfe,217,87
51382347379,bgd,289,88
51382355316,bfg,79,492
51382355543,fca,264,145
51382373770,daa,293,117
51382386913,gef,253,344
51382387945,cdd,144,126
51382403451,fbe,248,39
51382409382,bff,69,9
51382425621,aee,45,55
51382447769,cee,261,376
51382452343,aba,161,251
51382456526,cff,27,193
51382472007,afg,171,128
51382473972,bad,169,146
51382523371,gaf,241,39
51382551272,egg,102,76
51382592811,dgc,196,187
51382607331,eca,127,5
51382622354,cff,195,171
51382628056,bcb,136,158
51382628751,cga,292,39
51382645722,bgc,295,305
51382649847,def,55,122
51382655352,gfa,293,41
51382661545,cba,288,134
51382665454,bag,5,141
51382679344,gdd,44,128
51382688225,gfg,95,46
51382694141,dcc,237,282
51382777707,aff,66,26
51382780629,cbb,58,50
51382782784,beg,192,106
51382812263,ebc,134,145
51382813992,bae,201,184
51382817824,eff,152,111
51382825999,bfc,72,147
51382857498,aag,159,93
51382858215,ffd,116,9
51382871342,fac,167,149
51382872383,ffe,96,16
51382878623,bfe,244,44
51382890207,acf,117,72
51382896618,aea,17,191
51382903439,gag,71,70
51382906415,ded,120,7
51382907116,gcc,210,96
51382934462,feg,211,89
51382963193,gad,149,91
51382978402,aba,299,258
51383001005,ecd,86,16
51383005175,bgg,195,682
51383007996,cea,260,66
51383008187,bdf,249,137
51383008924,bbf,299,80
51383012913,bee,121,7
51383026871,cde,258,254
51383045270,fgb,163,133
51383076720,dge,198,126
51383086696,fbb,268,5
51383089186,dbf,102,49
51383093123,daf,141,218
51383113566,edb,254,81
51383132160,fbf,248,118
51383141397,bea,86,162
51383179594,caa,71,94
51383210172,aea,126,181
51383215464,bgd,60,89
51383216053,dca,280,489
51383244186,edd,110,89
51383260855,bba,204,17
51383268454,bbg,97,116
51383309123,egb,4,85
51383327914,aaf,147,281
51383344942,faa,256,64
51383364955,cbb,213,44
51383412660,adb,107,20
51383421207,gbd,104,177
51383425269,bgb,162,73
51383432814,ccc,56,144
51383450681,cfb,128,23
51383465056,bfa,122,113
51383465291,fcb,119,59
51383469866,aed,273,23
51383501934,fec,46,63
51383535133,cae,225,342
51383558180,fcf,222,72
51383577859,cag,17,265
51383594768,gab,120,44
51383630403,dad,39,146
51383653244,eee,233,132
51383665734,dfd,253,433
51383666562,fee,30,46
51383708335,abc,49,285
51383712858,ege,268,22
51383737108,dga,70,29
51383738205,dff,128,149
51383754375,cbd,64,105
51383758929,ceg,206,94
51383781110,gfe,212,30
51383781853,bag,253,112
51383819947,aec,49,195
51383833044,gge,263,97
51383839169,dfa,165,141
51383842291,gbf,259,261
51383850495,ccc,291,133
51383851447,acc,162,59
51383874189,ceb,20,336
51383888759,bbf,147,69
51383905091,cde,62,208
51383941027,aef,288,127
51383948420,fbb,32,5
51383977313,abe,191,239
51383991048,ccf,266,56
51383994091,bbc,265,66
51384047804,fdg,125,285
51384063279,dab,79,321
51384102341,gdf,156,7
51384110930,bae,3,185
51384123251,fcg,129,170
51384132014,ebg,20,223
51384145110,cgg,124,261
51384155393,cga,177,31
51384168183,bbg,17,99
51384179942,eag,59,78
51384193299,abg,231,153
51384199336,gda,163,25
51384205856,fdc,109,155
51384225758,cce,139,130
51384236902,dcf,162,59
51384252865,dgd,260,53
51384260769,eed,251,11
51384281818,aea,128,206
51384288725,cec,29,308
51384305813,ggb,177,165
51384308400,gcg,44,155
51384327626,gfd,154,137
51384354338,bcf,232,134
51384360891,aef,9,128
51384376844,cgf,6,75
51384377904,gbc,57,14
51384389251,ecg,189,12
51384411355,fbf,297,119
51384450697,bga,77,80
51384475494,bga,41,93
51384480004,cbg,119,284
51384485804,ccf,131,59
51384529144,dfd,170,385
51384535977,cfe,83,65
51384540328,fca,88,160
51384579081,afd,249,61
51384590729,ffg,186,188
51384603895,beg,204,92
51384605957,gag,225,65
51384606089,agd,112,56
51384608498,bcd,3,60
51384610309,geb,257,142
51384665459,fcb,139,58
51384666859,agb,129,223
51384672365,eae,213,63
51384684640,dag,84,39
51384696658,cgc,141,180
51384698260,cdb,289,79
51384700418,baa,244,116
51384709276,cdd,82,109
51384713643,gdg,295,61
51384725227,eda,19,45
51384725640,bac,192,307
51384727419,dcb,51,68
51384769225,edf,285,109
51384803201,ffe,10,17
51384809123,egd,232,188
51384834984,ebb,294,93
51384838726,fgf,126,25
51384862757,ebg,82,254
51384900228,aed,281,23
51384911232,efg,206,136
51384911796,caf,73,68
51384915777,gdc,264,240
51384920913,efe,83,179
51384928246,fdb,254,22
51384933638,gda,201,25
51384979167,adb,120,22
51384983016,cee,42,330
51384985139,bdg,251,45
51384993121,gbb,122,129
51385003035,ece,142,97
51385016532,cee,223,333
51385035043,ggg,60,145
51385042062,ead,37,116
51385053303,fgg,135,402
51385074300,bdf,284,131
51385081781,ddf,138,67
51385098055,cge,297,5
51385105716,aag,131,107
51385106382,edf,157,94
51385114458,egc,200,206
51385144952,edb,187,82
51385167928,eaa,137,74
51385178725,eag,120,83
51385207857,afe,265,21
51385235767,fbc,94,82
51385312142,dcd,82,71
51385321067,ffa,101,50
51385350696,gge,18,99
51385373557,fed,13,235
51385398712,ecf,253,101
51385400271,fgf,191,25
51385412698,ega,245,280
51385421841,dec,103,108
51385423415,bdb,147,115
51385443309,bed,133,442
51385450519,adc,162,54
51385463130,acc,161,48
51385467967,faa,158,63
51385475637,eeg,176,15
51385487007,eac,259,192
51385487496,gec,234,212
51385522133,cea,221,64
51385545339,abe,31,250
51385545677,agf,33,70
51385551295,aeb,61,38
51385558705,bbd,240,469
51385604524,acg,164,140
51385628872,dfc,171,85
51385661910,bgf,6,294
51385663879,fbd,215,265
51385669190,ggb,209,150
51385694839,cdf,130,181
51385724813,gfc,67,330
51385748897,gaa,189,160
51385749617,fef,61,43
51385761758,gee,37,34
51385772130,gaf,94,40
51385789628,bef,221,71
51385789670,bfc,152,167
51385789844,dgc,207,153
51385800288,bfb,201,5
51385815708,bcf,117,154
51385817152,ccd,178,129
51385844800,edc,274,36
51385866522,fab,113,225
51385897687,gae,266,16
51385898999,fce,121,5
51385899343,cga,6,26
51385914449,gdb,106,44
51385920225,eed,241,12
51385921437,aag,123,119
51385932719,gea,194,26
51385959102,dee,19,248
51385972350,dba,240,48
51385978367,fba,34,63
51385985082,beb,299,90
51386020923,dfa,283,148
51386043745,cfg,94,36
51386048720,dba,297,49
51386070359,cad,272,23
51386077620,egb,162,84
51386097414,aac,99,85
51386114775,egb,130,94
51386137635,gbb,99,150
51386195245,bcg,132,204
51386212414,geb,252,143
51386216004,bdc,48,11
51386217994,fgg,105,410
51386246359,afa,30,443
51386265457,cfg,129,41
51386291132,gbf,215,219
51386295581,eef,291,125
51386305973,gag,6,68
51386367490,daa,236,104
51386371058,geg,261,106
51386387341,aed,166,26
51386391262,cbd,55,116
51386395484,agd,112,47
51386397201,aab,19,95
51386405835,gcf,130,269
51386424574,gde,37,32
51386437643,aga,202,122
51386445129,gba,206,7
51386455692,gce,200,83
51386465403,fdf,287,184
51386466089,ggf,140,65
51386474343,gge,36,94
51386480909,dfb,225,21
51386511703,ged,99,131
51386515831,fbe,94,37
51386531355,dgb,91,171
51386537519,bad,232,156
51386539891,bag,163,129
51386576432,fgc,40,89
51386581943,cac,193,163
51386596079,edg,108,245
51386645559,gad,201,97
51386655754,dcd,210,81
51386662391,cgb,180,308
51386693001,bdb,281,118
51386699441,cga,148,22
51386704028,ecb,271,148
51386718301,aea,215,245
51386722393,dca,51,518
51386727177,cgd,151,141
51386758463,ddd,228,380
51386764278,agb,266,218
51386777187,cef,275,130
51386778569,cfc,198,89
51386779720,bcc,115,77
51386786481,geb,209,131
51386802683,acd,164,54
51386808173,ddd,204,349
51386808526,eac,150,184
51386865906,bcb,231,148
51386880384,acf,93,63
51386880961,dfg,13,177
51386888091,adf,37,296
51386900735,fge,194,359
51386906720,beb,124,100
51386925199,bcf,50,152
51386938023,fea,165,174
51386955835,fde,61,164
51386957170,ada,271,36
51386968041,cbf,297,38
51386978811,bca,249,84
51386982357,gca,281,216
51386993982,bgd,91,95
51386998910,ecf,75,105
51386999692,abf,242,30
51387005382,cgf,13,73
51387007558,cda,226,108
51387008798,bde,123,334
51387009719,baa,35,95
51387023010,ebd,194,72
51387066382,eec,200,18
51387101314,dgd,222,49
51387103723,gfa,33,41
51387158503,gfg,43,51
51387196030,dbd,209,222
51387224859,eca,3,5
51387246201,ecc,55,423
51387250939,bca,215,86
51387253846,fde,190,175
51387257634,ddg,199,106
51387261549,ece,106,77
51387263635,fbg,70,147
51387273951,gfg,184,58
51387301842,fcc,288,22
51387303978,dgc,170,180
51387309524,bcc,144,80
51387340950,efb,230,168
51387341849,dbe,15,97
51387343843,gcb,61,139
51387347356,gcd,248,232
51387355359,fac,61,160
51387394127,fcg,245,195
51387406633,fcg,205,218
51387424850,deg,102,26
51387436353,bcc,101,72
51387442182,bfd,132,118
51387467508,dag,9,33
51387472769,dad,56,172
51387475112,ggd,132,12
51387483794,aea,244,279
51387485291,cca,104,44
51387492438,afc,128,289
51387504702,fgf,243,21
51387519159,ede,216,415
51387539799,feb,156,90
51387567206,fae,297,407
51387569551,acc,2,51
51387573874,edf,273,108
51387579365,agc,84,121
51387614197,dgc,29,194
51387619429,gec,178,178
51387640529,ceb,296,295
51387640880,cde,295,191
51387650545,bge,82,243
51387660601,aaa,127,5
51387671990,dda,245,121
51387683027,ffc,260,67
51387698973,ccg,92,142
51387735966,dac,293,5
51387749126,dbb,68,60
51387752496,bad,79,163
51387789785,ecd,145,13
51387805049,aad,88,36
51387834118,bdg,182,41
51387883888,aae,40,38
51387908010,gee,223,32
51387914324,acg,25,141
51387934996,gba,137,6
51387954900,daa,298,102
51387959865,cab,213,147
51387967596,dfd,99,327
51387972408,ccb,199,58
51387978671,ebf,170,155
51387987806,gbc,162,11
51388042177,cdc,111,12
51388053971,cfe,142,74
51388054610,egc,169,181
51388067970,cba,214,139
51388072507,gef,133,378
51388083889,faf,166,95
51388093889,dfc,278,80
51388106319,ddb,245,127
51388153375,eab,254,173
51388160348,gdf,43,7
51388175345,bge,215,257
51388185388,efc,227,148
51388196853,cde,151,183
51388204883,dfc,138,82
51388208039,ggc,284,185
51388277202,bce,188,199
51388291662,ace,100,217
51388294382,gbc,273,11
51388298831,eea,293,61
51388309294,ege,71,24
51388314636,efd,204,162
51388328020,gbg,143,62
51388341916,age,104,600
51388367108,bbe,297,143
51388369349,bdd,247,388
51388370545,aca,24,227
51388374078,ddg,264,114
51388377057,adb,174,23
51388381291,gfc,161,382
51388390164,fbe,27,35
51388393280,bdc,258,12
51388394887,dff,243,175
51388433653,dae,82,188
51388440155,fba,131,61
51388462235,fba,58,63
51388480766,gce,95,98
51388484613,cac,142,151
51388517015,adf,175,281
51388542810,bab,285,20
51388552937,fbd,8,257
51388571229,fgb,40,106
51388586982,aff,241,26
51388610545,cdc,266,11
51388628650,dde,120,19
51388631446,eff,154,95
51388638308,cdg,36,104
51388645766,bbb,160,43
51388659916,afg,248,104
51388677788,fdg,203,253
51388681168,ade,66,231
51388697089,bbg,71,91
51388698994,ced,236,103
51388704702,cfd,48,57
51388710176,gga,123,144
51388712112,gfb,78,81
51388713077,fga,58,122
51388714855,gce,24,81
51388717566,cag,24,251
51388733705,egf,197,451
51388749441,ffb,248,365
51388794207,gce,236,66
51388807779,abd,112,137
51388831335,gcd,162,185
51388859382,eba,81,161
51388868708,baf,90,46
51388884539,caa,205,90
51388902939,cfe,137,61
51388923156,gdb,189,47
51388941096,dbg,79,201
51388951568,fca,173,136
51388984964,bgb,201,86
51388989416,ecd,76,10
51389064759,fag,173,242
51389110066,dgf,251,51
51389126274,ggf,189,53
51389134159,bdb,45,102
51389144640,cdf,142,190
51389166285,fbc,298,80
51389166805,fce,164,5
51389169989,gfg,10,68
51389186033,gcc,195,98
51389222602,abb,278,67
51389240898,cbe,221,62
51389251549,ceg,58,83
51389252193,bbb,111,36
51389265473,ddc,275,147
51389283253,acb,276,77
51389285724,gdc,187,237
51389312294,fde,168,150
51389326878,eee,41,133
51389328223,ggg,21,123
51389330363,gbe,189,198
51389349781,ecg,285,11
51389355749,gcd,299,177
51389371332,ebc,202,130
51389393964,eaf,190,34
51389401605,fcg,217,194
51389435838,bgg,164,743
51389463697,eae,129,50
51389471093,gee,173,32
51389476124,bgf,21,343
51389497111,fbd,110,292
51389503080,dcg,74,125
51389525401,ebf,250,161
51389566733,agg,146,13
51389580555,fcb,295,55
51389584531,bba,69,18
51389586074,eeg,281,15
51389600131,adc,103,46
51389602977,fac,206,148
51389613909,ggb,55,144
51389631653,bae,206,179
51389650933,fad,61,8
51389652020,gfe,283,26
51389653247,fff,109,179
51389677372,ebc,253,148
51389696173,bff,128,8
51389697188,dag,265,32
51389729005,ggd,87,11
51389768563,cgd,28,159
51389788474,ebe,34,330
51389788977,gdd,265,122
51389791379,deb,66,274
51389796781,ffb,111,379
51389796967,eeg,13,15
51389850885,bee,169,6
51389885203,dgb,182,148
51389893706,bae,251,196
51389903733,ffg,276,223
51389920304,cda,193,127
51389923375,dgf,124,58
51389954691,bef,264,78
51389956024,ada,46,42
51389969767,gbf,243,238
51389978821,cac,233,179
51389980341,caf,255,61
51390002767,gea,83,21
51390010579,bdf,141,137
51390029231,fbg,90,173
51390029872,aab,180,87
51390039808,dcb,234,61
51390049605,gce,124,54
51390049625,cdd,250,123
51390099852,bfe,227,48
51390100012,aee,110,48
51390102954,bfd,285,94
51390117718,bde,153,270
51390126446,cbc,125,72
51390143817,dag,78,26
51390158488,aga,110,123
51390173869,bea,52,170
51390181028,bfg,237,393
51390184312,cfa,178,377
51390197131,bbe,159,164
51390208555,gbd,110,169
51390209099,dga,33,23
51390212392,ffe,85,15
51390256864,bec,240,142
51390269235,bcf,72,171
51390287526,aca,182,202
51390306997,gaa,172,174
51390310170,dbc,225,250
51390325029,edd,274,104
51390330263,fdc,86,153
51390332659,adg,128,17
51390338346,dbf,257,46
51390348160,cff,21,165
51390348243,gce,42,49
51390354204,efa,25,46
51390365175,cbg,61,272
51390365689,cga,236,22
51390372948,dce,152,38
51390376177,edb,159,75
51390377451,fee,295,40
51390379288,fbf,256,102
51390402604,acd,19,46
51390419741,eac,159,182
51390441182,dab,112,256
51390471376,bbb,123,42
51390473213,bga,168,89
51390486330,dce,225,39
51390489254,caa,231,94
51390521483,bgc,197,359
51390532909,gdd,40,117
51390547983,aba,175,242
51390558612,gdc,189,201
51390566916,cfb,188,23
51390581450,add,51,210
51390595231,def,158,113
51390610750,fdd,48,207
51390617442,cgb,63,261
51390622715,cfa,239,418
51390625030,fgd,118,60
51390651422,fec,215,57
51390708576,age,82,570
51390732699,gff,68,31
51390739995,abg,216,128
51390744400,bcf,260,177
51390822720,dea,209,220
51390822851,dfe,232,83
51390840592,bcb,99,149
51390842156,aba,101,239
51390885640,cec,22,363
51390891896,cgc,226,154
51390923810,bag,15,112
51390932893,afb,288,121
51390960086,fab,237,211
51390997481,faf,168,93
51391003739,ebb,297,106
51391038823,gac,192,139
51391057714,ace,51,214
51391067164,cdb,129,73
51391073534,fag,67,220
51391108717,gdc,123,166
51391117752,bfa,257,111
51391122739,eee,68,146
51391131390,aeg,139,275
51391161725,dff,72,147
51391176345,dgg,32,52
51391197528,fda,90,137
51391200099,adg,67,19
51391219612,fge,78,326
51391239651,egb,76,105
51391276548,bed,146,362
51391276645,cae,61,294
51391291444,cac,55,148
51391309657,aed,295,24
51391313245,ecf,101,106
51391327589,afd,155,53
51391339090,fcd,126,63
51391386153,aab,269,71
51391416895,afa,248,496
51391445914,cad,240,25
51391479935,fcf,213,61
51391515463,bda,253,46
51391531356,cbf,34,35
51391546988,dgc,140,192
51391550635,ecd,227,9
51391577276,fga,25,136
51391604235,fad,147,7
51391621320,fgf,270,19
51391642782,dac,45,5
51391688003,fae,107,463
51391693327,ded,260,6
51391694605,ffd,286,9
51391727065,bcg,281,232
51391741546,gea,234,18
51391745264,gcg,8,134
51391749743,bga,203,72
51391755860,aad,105,38
51391763015,dbe,116,112
51391792570,eec,18,16
51391851381,dfd,177,274
51391860541,fgc,45,90
51391869506,aec,24,212
51391869738,gaf,283,46
51391875502,eef,236,120
51391884814,bbd,99,487
51391886538,dde,31,16
51391895643,eba,106,188
51391944691,bca,109,91
51391946954,eag,139,73
51391989396,gbb,55,126
51391997390,cee,68,316
51392014833,ggg,273,136
51392046527,beg,291,83
51392067873,fdd,193,167
51392073455,bad,244,145
51392075566,eeb,252,121
51392087016,bac,178,307
51392096505,gef,150,302
51392107537,egg,196,71
51392111590,ebg,143,220
51392141507,ege,186,21
51392142252,aae,88,35
51392153536,dfg,250,169
51392185300,eag,255,86
51392218370,gab,81,44
51392228138,bge,24,205
51392259093,ccc,166,152
51392262404,agg,122,12
51392278479,fgg,22,360
51392287523,gfg,286,64
51392309960,ggb,72,118
51392362490,bcc,292,72
51392375318,cca,286,45
51392382104,cbd,152,113
51392391585,ddf,177,56
51392402581,gbd,48,150
51392443264,bfc,211,193
51392454632,daf,64,228
51392462266,afa,176,545
51392484157,gag,148,54
51392487480,fcc,157,19
51392498416,ege,290,19
51392510570,gfe,154,26
51392513393,feg,18,101
51392526356,dca,259,564
51392528667,fgc,107,88
51392529133,ccf,165,58
51392531714,ecc,5,376
51392542570,dgd,212,52
51392545588,cdf,116,172
51392582762,dcc,139,329
51392649878,adg,280,21
51392650085,ceb,248,289
51392657343,bbc,101,65
51392663002,cda,203,111
51392690382,cdg,79,115
51392692564,abg,262,129
51392702542,edg,53,232
51392705474,aaf,214,241
51392706127,ffa,234,55
51392744033,aaf,109,209
51392751123,fcg,61,209
51392759315,dba,89,54
51392798492,dge,252,141
51392800652,dcf,197,61
51392805404,gbc,45,12
51392847918,fef,35,45
51392852929,cbf,69,36
51392855685,gga,200,161
51392864665,abc,139,276
51392888730,dac,230,5
51392909327,bcd,146,70
51392910458,dgg,222,46
51392924675,bac,169,251
51392943472,cbb,113,51
51392986622,bdd,38,430
51393073429,cbf,260,31
51393075576,dec,267,111
51393077297,cce,248,141
51393134401,cfd,287,55
51393136242,dce,177,45
51393172743,fbb,163,5
51393222339,dcc,186,276
51393223076,aeg,153,275
51393225516,abe,266,257
51393254106,cde,113,212
51393260807,ccd,220,123
51393267061,faa,129,52
51393268439,gda,224,26
51393273348,afe,197,20
51393284182,egb,88,124
51393290017,afa,173,594
51393293063,cgg,28,289
51393301463,fdc,123,134
51393325133,bdb,98,110
51393329085,acf,81,59
51393336958,cbd,135,90
51393349458,ffe,120,16
51393353334,daa,288,99
51393357702,cgf,187,85
51393372444,baa,213,96
51393418804,efc,79,161
51393419910,bbf,225,80
51393441626,ffd,80,7
51393445033,bgd,68,84
51393468948,bgf,288,281
51393472861,fbe,214,41
51393493842,ggf,39,47
51393497601,egf,33,365
51393508014,baa,65,98
51393522659,fed,172,211
51393541519,ddd,115,300
51393549532,aba,208,222
51393582366,agc,44,141
51393599416,ega,69,288
51393601593,eed,219,14
51393604506,aac,245,101
51393610871,agf,88,71
51393645830,ede,11,336
51393669423,acc,43,59
51393708451,fge,219,270
51393720182,dcd,220,67
51393746872,fce,174,5
51393757601,egc,170,161
51393764392,edc,209,35
51393770101,fac,162,150
51393776992,ead,231,93
51393793705,ecb,240,174
51393798640,ada,209,46
51393828609,ebd,137,74
51393834518,ecc,269,406
51393847224,efg,247,160
51393865312,ggc,262,155
51393879562,cca,152,40
51393886910,fca,154,157
51393901377,gbb,293,147
51393914870,fde,287,129
51393936602,beb,224,101
51393939168,abe,231,241
51393945423,fbd,194,274
51393960517,cea,67,64
51393980604,fee,177,37
51393990198,aeb,65,35
51394007778,fdb,44,18
51394007837,gfd,94,126
51394022293,dbd,149,237
51394029331,cdg,86,95
51394034218,gcc,147,89
51394036227,gae,226,17
51394055586,ecg,202,11
51394070473,eeb,299,142
51394092641,bfg,216,349
51394096662,edb,85,84
51394135643,edf,169,104
51394152877,fgb,132,84
51394204654,dba,123,58
51394226517,fga,66,126
51394232162,aef,109,115
51394282613,fec,98,53
51394296369,gdg,298,64
51394319941,gcb,169,119
51394322043,dfb,144,16
51394328074,feb,67,100
51394348918,bcc,234,78
51394352129,eaa,212,80
51394384164,eag,235,94
51394388058,dbg,88,237
51394404129,ccg,113,159
51394428763,bfb,50,5
51394434964,bae,45,170
51394446728,ecg,25,9
51394520570,abb,197,68
51394521067,bdf,74,130
51394552279,dgg,53,47
51394573464,aca,58,161
51394574491,eca,283,5
51394590997,eda,276,38
51394596326,cgd,159,151
51394599325,cdf,1,146
51394620748,ccd,72,130
51394624762,efd,216,142
51394633257,gef,169,241
51394669989,efe,262,180
51394684286,egd,149,169
51394690378,edg,296,232
51394726154,ceg,107,80
51394756879,cab,102,130
51394783546,cbe,187,66
51394838713,fdd,50,145
51394840105,aea,243,259
51394850385,cge,72,5
51394853322,fba,186,67
51394863220,bgb,246,77
51394865279,dae,84,159
51394871941,dde,296,16
51394886724,edc,247,36
51394902637,ege,224,19
51394905087,gge,136,99
51394911606,cff,185,176
51394929259,dad,27,149
51394933077,aaf,42,242
51394946338,ece,183,66
51394971412,cge,139,5
51394977319,aab,240,70
51394994263,dba,211,46
51395002144,abf,269,32
51395012282,eec,22,14
51395022294,efb,41,176
51395031046,def,50,134
51395038617,dgc,56,163
51395040340,bcf,93,182
51395068834,cef,107,117
51395072114,fae,49,412
51395078948,ebe,211,339
51395111094,bee,117,5
51395121134,fdf,102,178
51395122864,ged,37,124
51395185488,cdf,244,172
51395218544,ebf,94,140
51395232671,bgc,92,384
51395233939,bec,225,146
51395245385,bcc,161,78
51395260902,gca,247,209
51395269008,bde,120,248
51395274254,cdd,263,137
51395289660,dbd,103,220
51395299655,ada,145,40
51395334258,eda,25,34
51395370579,bfb,14,5
51395387841,beg,231,94
51395405762,fea,6,139
51395406095,aad,123,38
51395429334,gdc,12,156
51395430701,gdc,159,184
51395432995,dee,51,255
51395451397,bgc,242,422
51395464684,eff,196,95
51395467785,deb,175,249
51395476327,dbb,35,67
51395478161,gfb,241,68
51395486993,cfc,30,78
51395493754,bab,81,20
51395526466,dfa,38,171
51395565749,acg,95,157
51395571203,gdf,281,7
51395602728,fbg,123,178
51395607571,fcd,237,73
51395609932,bba,108,14
51395620716,aag,284,127
51395672071,eda,46,27
51395683625,ggf,190,55
51395689913,gfb,153,72
51395708534,acd,201,36
51395765210,fab,250,192
51395776027,cce,215,157
51395781728,agd,284,48
51395786062,geb,5,142
51395809004,geg,241,109
51395820267,eef,227,126
51395825177,dgd,33,53
51395843179,afc,275,234
51395877855,ffe,159,16
51395892060,ggf,93,50
51395898320,baf,94,54
51395899675,fce,137,5
51395905737,dfc,299,80
51395909644,edc,128,33
51395922163,edf,117,100
51395932952,ebb,241,125
51395948050,aga,36,123
51395949932,bcg,247,238
51395951264,adf,282,295
51395951672,ggf,104,48
51395952022,eef,68,143
51395958166,cef,191,126
51395961379,cab,249,140
51395966435,bdc,212,12
51396055843,gde,262,28
51396065148,ded,228,6
51396066244,adb,8,26
51396067706,fea,91,118
51396074441,cba,8,123
51396079925,cfg,87,47
51396089729,ecg,48,10
51396107732,aec,133,235
51396121084,bgc,23,489
51396134561,fcg,66,227
51396140785,cdf,295,137
51396147222,aaa,123,5
51396183776,dab,100,222
51396201155,bbd,161,550
51396209903,bbe,94,137
51396210712,ced,181,104
51396224436,fce,210,5
51396230705,aee,95,40
51396246537,agb,295,224
51396274177,ebc,83,162
51396278614,edd,268,119
51396279834,dbb,78,70
51396310979,afc,131,276
51396317587,gcf,48,255
51396325625,fdg,22,237
51396330561,dda,114,125
51396336833,gfa,32,39
51396352071,bdg,129,35
51396357151,ddg,262,102
51396357278,gfb,164,85
51396368955,gad,78,79
51396387296,bgg,20,780
51396392239,gcd,296,205
51396398835,agg,265,13
51396410929,gdb,286,46
51396422591,cga,233,20
51396432753,def,28,127
51396456147,gee,122,30
51396481885,cbb,77,60
51396488975,afb,102,127
